42.973	127.83
43.907	150.41
47.681	170.21
52.801	193.01
61.623	207.15
70.435	216.01
80.916	222.95
98.865	226.07
116.69	223.63
127.36	217.16
137.09	208.89
146.87	194
152.76	170.33
156.71	149.99
158.09	127.67
151.1	123.16
140.01	109.68
118.48	110.09
109.02	119.16
122.37	118.38
136.98	118.68
48.809	124.67
59.712	110.99
81.579	111.02
91.352	119.78
77.854	119.19
62.852	119.8
61.894	129.07
73.218	123.14
84.045	129.76
72.789	133.52
73.099	127.69
138.5	128.65
128.05	122.74
116.76	129.37
128.21	133.1
128.21	127.2
92.633	128.48
89.532	147.87
82.775	166.16
85.802	172.48
99.234	174.7
113.3	172.61
116.39	166.32
109.86	148.05
107.44	128.48
90.63	169.73
108.16	169.71
77.488	193.64
85.582	190.13
93.363	188.09
99.112	189.8
105.08	188.06
112.95	190.27
121.39	193.94
114.29	197.46
107.76	200.54
99.072	201.97
90.728	200.56
84.235	197.47
90.147	193.3
99.045	194.01
108.44	193.24
108.37	193.09
99.135	193.41
90.122	193.05
99.101	193.65
99.151	164.14
