102.07	207.16
101.28	242.45
104.43	275.21
112.2	313.25
125.31	341.95
143.05	361.31
167.15	372.06
205.64	378.37
243.67	372.43
268.33	362.29
287.48	342.1
301.75	311.16
309.05	274.13
310.66	241.24
308.5	205.78
283.33	194.2
262.43	175.3
226.34	176.4
214.25	189.79
234.52	188.35
258.92	186.12
122.58	195.32
141.23	175.59
176.89	176.05
189.51	189.7
169.23	188.1
145.21	186.37
138.63	212.73
158.68	200.77
179.61	209.73
159.46	218.49
158.83	209
267.21	211.71
246.44	200.58
225.91	209.58
245.98	217.84
246.44	208.64
191.05	205.73
185.91	231.7
175.26	255.52
179.62	268.35
202.99	269.11
226.96	268.03
230.91	255.46
219.84	231.95
214.22	205.57
189.81	259.82
215.74	259.52
167.63	311.45
181.7	299.51
194.08	293.78
204.06	296.22
214.03	293.43
227.03	299.26
242.04	310.91
229.04	314.41
218.1	317.08
204.57	318.43
191.53	317.62
180.52	314.97
188.33	307.85
204.17	307.28
220.79	307.32
220.72	304.45
204.07	303.93
188.34	304.92
204.15	305.95
201.8	245.45
