106.01	239.19
102.56	275.4
103.15	311.69
108.38	352.2
122.82	390.4
146.93	416.78
180.61	431.98
215.88	435.5
250.81	430.72
282.52	413.69
302.89	387.7
312.73	354.92
317.65	319.03
320.72	283.98
320.91	242.21
304.83	229.27
286.97	211.16
256.39	213.3
237.14	228.79
260.25	227.9
282.89	227.04
134.74	227.75
159.65	210.2
191.74	214.52
208.86	230.24
185.38	228.83
159.98	227.5
149.5	241.43
169.96	232.76
191.43	242.79
168.92	248.64
169.11	240.43
289.02	242.6
269.03	233.54
249.25	243.14
269.31	249.36
268.86	240.77
209.28	241.73
205.13	269.99
190.23	302
195.65	315.88
222.26	319.28
245.95	316.44
251.53	302.87
238.6	269.57
234.74	242.22
205.83	309.31
238.94	310.01
178.77	353.45
195.63	345.05
209.64	340.82
219.7	344.33
229.4	341.37
242.09	345.57
256.04	354.64
242.2	359.71
230.6	360.77
218.81	360.13
204.71	359.33
193.22	358.1
201.86	350.93
219.24	352.22
234	351.86
234.21	350.3
219.37	350.43
201.75	349.62
219.24	351.21
225.2	298.09
