68.154	118.13
68.275	136.85
70.552	151.6
73.588	164.98
79.744	177.75
87.096	185.28
96.276	189.79
110.78	192.6
125.86	189.82
135.73	185.34
143.86	178.52
151.01	164.86
154.62	148.54
156.54	133.09
155.91	116.14
146.57	111.29
137.96	106.61
124.03	108.81
118.01	114.51
127.2	112.15
136.77	110.32
75.414	113.79
82.676	108.71
96.557	109.52
103.39	114.8
94.33	113.2
84.739	112.04
82.458	118.87
92.569	113.25
101.36	119.85
92.188	123.3
92.579	117.83
140.9	117.72
131.43	112.25
121.62	119.2
131.98	122.31
131.88	116.93
105.79	118.75
103.66	132.75
99.868	144.06
101.04	149.89
110.1	152.07
120.36	149.67
121.51	143.67
117.4	132.81
115.51	118.51
104.44	148.02
116.33	147.84
94.342	165.07
100.37	162.09
106.23	160.66
110.44	161.65
114.72	160.56
120.75	161.84
127.9	164.88
121.89	167.97
116.92	170.53
110.61	171.88
104.88	170.8
99.748	168.45
103.64	165.12
110.46	165.63
118.13	164.95
117.95	164.13
110.52	164.25
103.58	164.33
110.55	165.02
109.86	144
