53.267	118.63
52.505	135.42
54.206	150.12
57.267	165.64
64.561	179.64
73.374	186.74
83.279	188.7
97.502	190.21
112.27	188.57
122.08	185.89
130.49	178.92
136.77	166.55
140	152.69
142.49	138.18
143.09	119.27
137.09	110
130.16	103.76
116.23	104.73
109.46	110.74
118.18	109.25
127.58	108.15
62.351	110.5
71.122	104.35
85.072	105.88
90.781	111.77
82.481	110.26
72.368	109.18
68.097	120.45
77.546	115.29
86.68	121.81
77.069	125.08
77.433	119.97
130.19	120.34
120.85	115.11
112.01	121.56
121	124.86
120.68	119.57
94.027	119.93
91.656	132.77
86.376	143.39
87.334	149.5
99.362	151.76
111.13	149.69
112.14	143.64
107.33	132.7
105.36	120.13
93.141	147.38
105.82	147.52
79.432	166.1
87.308	162.62
94.008	160.9
98.516	161.8
103.19	161.19
109.76	162.84
117.31	166.5
110.36	168.52
104.75	169.79
98.241	170.48
91.52	169.4
86.197	168
90.661	165.29
98.31	165.55
105.75	165.54
105.89	164.94
98.382	164.66
90.484	164.67
98.42	165.18
99.963	142.21
