72.054	102.79
73.857	119.2
77.221	134.23
81.817	148.67
89.906	161.95
98.713	171.06
107.87	178.5
119.16	180.56
131.31	177.93
140.98	170.1
149.5	160.69
157.38	147.36
161.88	131.19
164.7	116.03
165.48	101.03
156.52	92.001
146.2	86.37
132.91	90.725
125.14	98.377
135.25	96.707
146.17	93.357
79.329	92.849
88.741	87.074
102.03	90.831
109.98	98.227
100.16	97.076
89.532	93.837
86.845	103.58
96.01	100.44
104.44	103.95
95.799	106.77
96.015	103.11
149.76	102.78
140.94	99.786
131.9	103.67
141.32	106.12
141.06	102.62
111.79	103.68
110.34	117.47
105.3	131.21
108.59	135.53
117.78	137.24
127.66	135.23
130.82	130.8
125.26	117.35
123.5	103.35
110.9	133.56
124.84	133.24
100.16	149.2
107.22	146.88
113.62	145.99
118.31	147.45
122.97	145.85
129.64	146.52
137.16	148.6
131.11	153.33
125.75	155.99
118.61	156.76
111.87	156.29
106.35	154.02
110.85	150.27
118.43	151.12
126.51	150.04
126.4	149.18
118.38	149.76
110.92	149.41
118.39	150.46
117.55	129.31
