99.419	224.4
99.243	269.21
104.73	306.32
112.14	340.94
131.75	382.6
156.69	403.98
184.82	410.83
222.87	414.63
258.08	410.2
283.51	402.02
305.38	382.48
323.2	342.3
330.18	304.72
336.54	267.31
337.07	223.84
319.79	195.04
300.13	174.51
263.57	175.31
247.8	191.88
269.86	187.34
294.65	186.18
124.48	197.19
145.3	176.15
184.05	175.43
201.48	191.54
177.75	187.97
150.75	187.48
144.29	222.77
169.66	209.05
193.78	225.11
168.85	234.09
169.41	220.97
302.61	222.6
278.65	208.75
254.41	224.54
279.32	233.83
278.54	220.64
210.35	222.96
204.77	259.13
192.87	289
197.01	302.81
224.85	308.64
251.94	302.69
255.75	288.64
243.36	258.66
237.79	222.99
208.84	297.4
241.81	297.43
174.79	341.32
195.13	332.9
213.15	329.12
224.51	331.66
235.58	329.42
251.53	332.69
271.15	341.71
252.92	347.3
239.49	350.08
224.32	351.73
207.06	349.65
192.6	346.83
204	338.69
224.38	339.58
242.73	338.92
242.93	338.31
224.48	338.34
203.66	338.18
224.48	339.06
226.48	285.62
