54.723	129.78
52.877	155.25
53.697	177.14
56.909	196.79
65.778	220.16
80.599	236.68
98.144	244.61
120.62	248.16
140.09	243.35
153.69	234.22
164.34	219.68
170.76	197.98
173.53	176.27
175.41	154.33
175.12	129.88
173.44	116.8
165.48	108.02
150.71	108.6
138.18	115.74
151.44	115.69
163.08	114.76
67.095	117.68
78.05	108.84
94.421	108.73
108.09	115.27
93.372	116.15
79.888	115.67
80.213	131.2
92.266	125.13
103.77	131.69
92.19	135.56
92.794	130.06
162.13	131.26
151.18	124.97
139.27	131.37
151.22	135.39
150.37	129.94
113.08	130.35
110.81	148.18
104.86	164.48
108.82	172.03
123.45	173.1
136.34	171.66
139.75	163.91
133.48	147.38
130.8	130.28
114.92	167.17
132.47	167.36
96.771	197.1
106.43	191.77
116.55	188.81
122.73	190.28
128.49	188.9
136.32	191.42
144.44	197.54
136.29	201.11
129.95	202.56
122.19	202.84
112.35	202.08
104.87	200.36
110.95	196.6
122.58	197.42
131.57	196.94
131.58	195.02
122.55	194.74
110.81	194.81
122.67	196.1
125.42	159.08
