46.03	123.58
46.17	141.72
47.812	159.08
52.087	174.04
59.631	187.72
69.779	197.37
81.598	204.31
95.638	207.66
110.22	204.29
122.45	197.45
132.83	187.05
140.3	173.62
144.5	159.73
146.05	142.7
146.01	124.12
135.57	109.08
125.48	103.83
112.74	108.07
103.28	115.58
114.84	114.32
125.52	110.33
55.386	107.8
65.578	102.76
77.806	107.69
86.644	115.47
75.545	113.87
65.344	109.51
63.961	122.89
73.055	119.43
81.833	123.74
72.736	126.19
73.025	122.39
126.2	123.27
116.66	119.74
108.03	124.06
116.91	126.41
116.6	122.69
88.559	124.49
86.466	138.43
80.947	150.48
83.638	156.58
95.096	158.6
106.67	156.52
109.27	150.63
103.81	138.44
101.57	124.5
87.532	154.35
102.46	154.38
76.224	174.33
84.397	171.87
90.753	171.32
95.272	172.77
99.928	171.27
106.53	172
114.57	174.17
107.9	177.54
102.22	179.26
95.444	179.67
88.793	179.3
83.273	177.49
87.529	175.13
95.276	175.92
103.37	175.19
103.26	174.39
95.349	174.68
87.667	174.39
95.316	175.3
94.859	149.34
