77.687	278.95
75.028	319.95
77.668	358.27
85.351	399.36
104.79	445.19
129.53	471.72
157.14	481.03
198.79	486.6
240.84	479.79
266.43	468.07
287.88	443.36
304.84	400.75
312.92	358.46
316.78	320.32
315.98	279.09
292.25	256.06
275.4	242.12
246.94	240.75
228.69	251.35
248.23	252.23
270.63	252.03
110.57	257.27
130.7	243.46
159.57	242.09
177.31	252.13
158.04	253.81
133.63	253.73
126.22	284.34
146.38	272.66
166.91	281.32
147.07	289.77
146.87	280.69
276.94	284.13
257.63	272.38
236.2	280.86
256.98	289.25
256.97	280.44
185.51	276.81
178.74	308.63
168.66	335.96
175.01	348.83
201.92	349.44
228.15	348.64
234.3	335.86
224.04	308.43
217.55	276.87
186.78	339.21
217.9	339.49
155.97	398.95
172.22	386.46
189.11	379.93
201.08	382.55
212.57	380.39
228.4	386.2
244.1	399.8
228.74	402.92
216.35	403.94
200.46	403.9
183.65	403.35
170.79	402.38
180.4	394.6
200.78	394.63
219.7	394.94
220.13	392.2
200.62	391.18
180.04	391.92
200.79	393.34
203.63	321.98
