55.623	141.53
55.308	166.38
57.54	185.49
61.135	204.27
66.91	219.01
74.953	229.78
87.85	237.6
106.11	241.57
121.96	239.46
134.74	234.27
145.43	225.39
154.79	206.56
159.33	186.49
162.05	166.32
162.01	141.84
151.28	129.29
140.91	125.58
124.74	130
117.19	137.95
128.35	135.61
140.06	132.77
64.354	132.93
73.482	128.58
89.53	131.42
98.469	138.75
86.724	137.4
74.685	135.45
70.986	143.85
82.706	138.44
93.084	146.78
81.746	150.01
82.668	143.79
145.21	142.66
133.92	137.32
122.89	146.04
134.77	148.94
134.38	142.57
100.85	145.64
98.102	164.47
91.393	181.35
93.063	188.78
107.06	192.91
122.21	188.79
123.68	181.12
116.98	164.77
114.49	145.48
97.993	187.77
116.57	187.72
84.823	205.81
93.976	203.28
101.94	202.22
107.03	203.32
112.42	202.17
120.5	203.44
130.07	206.2
121.21	208.79
114.62	210.54
106.91	211.38
99.39	210.41
92.637	208.6
97.892	205.93
106.97	206.72
116.07	206.1
116.19	205.88
107.03	206.12
97.739	205.73
107.05	206.44
106.85	184.01
