60.214	136.26
61.345	158.89
64.619	177.9
70.082	194.18
80.35	209.68
90.957	219.16
101.31	226.42
115.8	229.62
129.39	226.56
138.77	219.35
148.48	211.28
159.2	195.84
165.6	175.5
169.4	156.02
170.71	136.69
162.8	121.58
151.5	114.7
135.38	120.18
126.45	129.47
138.58	127.44
151.31	123.35
69.666	121.51
80.758	114.93
97.736	119.69
107.76	128.74
94.971	127.26
81.698	123.02
81.147	136.21
92.487	132.73
101.61	137.96
91.942	140.81
92.573	136.09
153.13	136.99
143.55	133.02
133.01	138.08
143.83	141.08
143.58	136.53
109.38	138.19
106.58	156.5
100.43	172.76
104.19	178.11
115.94	180.56
128.28	178.17
131.87	172.84
125.7	156.64
123.67	138.07
107.71	176
124.72	176.1
93.896	195.37
102.76	193.41
110.85	192.57
116.34	194.35
121.66	192.58
128.89	193.54
137.79	196
130.17	200.05
124.3	202.8
116.38	203.63
108.06	202.77
101.43	199.96
107.24	196.22
116.36	197.34
125.21	196.43
125.13	196.31
116.39	196.72
107.23	196.16
116.38	197.01
116.26	171.45
