119.05	209.49
120.32	249.19
126.54	281.41
134.74	310.43
151.25	340.33
169.87	357.33
190.55	365.82
219.21	369.18
246.69	365.16
265.93	355.75
282.36	340.4
298.19	311.28
306.92	276.46
313.41	243.64
314.42	208.54
301.08	185.79
282.45	170.39
251.52	175.14
237.26	190.87
257.11	186.77
279.69	182.93
136.01	186.69
153.76	171.22
186.02	174.38
201.78	189.6
181	186.63
157.78	182.99
152.62	208.95
173.41	199.17
191.64	211.61
172.68	217.52
173.39	207.63
287.35	209.34
268.37	199.23
248.38	211.39
269.01	217.63
268.42	207.9
206.78	210.52
202.07	242.26
191.06	270.99
197.67	280.06
219.08	283.02
241.28	279.92
247.6	270.63
235.61	242.02
231.18	210.26
205.48	274.51
233.91	274.34
178.19	311.54
194.38	304.77
209.87	301.22
219.72	303.66
229.35	301.27
243.57	304.43
259.79	311.81
245.16	317.23
233.85	320.63
219.85	322.2
204.89	320.69
192.5	317.31
202.96	310.08
219.8	311.03
235.83	310.11
235.94	309.3
219.8	309.49
202.76	309.3
219.81	310.31
219.91	264.52
