56.407	117.13
56.806	132.25
59.366	145.68
63.133	158.16
71.472	173.66
80.541	180.6
90.075	182.37
104.44	183.64
118.79	181.46
127.88	178.7
135.74	171.04
142.3	156.7
145.24	145.85
147.69	132.87
147.96	116.5
140.35	106.74
132.84	100.23
119.27	100.6
112.67	106.46
121	105.28
130.47	104.06
66.107	106.72
74.229	100.03
87.814	100.71
93.899	106.62
85.68	105.31
75.988	104.09
72.665	116.57
81.257	111.3
90.323	116.8
81.23	120.12
81.069	115.52
133.33	116.11
124.08	111.12
115.78	116.66
124.31	119.88
123.94	115.32
97.83	115.71
95.622	129.27
91.687	137.76
93.26	143.03
104.32	145.2
114.88	142.72
116.24	137.6
112	128.89
109.1	115.73
98.06	141.18
110.6	141.06
84.87	157.76
92.814	154.34
99.716	153.15
104.25	153.98
108.86	153.19
115.6	154.07
123.14	157.23
116.13	159.88
110.65	160.95
104.38	161.56
97.582	160.87
92.079	159.91
96.03	157.22
104.27	157.37
112.03	157.09
112.04	156.31
104.28	156.42
96.026	156.48
104.31	157.02
104.64	136.7
