77.623	106.75
78.049	121.48
80.334	134.54
83.379	146.69
89.05	158.83
96.11	165.72
104.67	168.99
117.01	170.79
130.4	169.03
140.41	165.87
148.41	158.37
154.65	145.93
157.89	133.53
159.65	120.39
159.33	106.43
151.48	97.56
142.81	90.965
131.22	91.768
123.53	97.143
132.54	96.265
141.88	94.869
81.894	96.971
89.028	90.356
99.972	91.127
107.6	96.744
99.061	95.633
90.636	94.145
89.236	105.92
97.1	101.32
104.84	106.58
96.947	109.07
97.201	104.89
144.01	106.08
135.75	101.47
127.95	106.73
136.01	109.28
135.78	105.18
110.97	106.13
109.22	117.22
105.3	127.5
107.82	131.93
115.58	132.29
124.24	131.96
126.86	127.54
122.79	117.37
121.07	106.12
110.97	128.72
120.38	128.58
101.74	146.74
107.11	142.88
112.57	141.03
116.05	141.87
119.75	141
125.81	142.84
131.85	146.47
126.59	148.26
122	149.3
116.36	150.02
111.44	149.61
107.02	148.56
110.14	145.82
116.16	145.92
123.19	145.66
123.12	144.82
116.16	144.61
110.12	144.88
116.23	145.35
114.97	123.12
