65.951	119.44
65.343	144
67.301	165.1
70.954	187.01
79.233	207.96
93.523	222.17
111.4	227.73
135.07	229.88
156.55	227.7
173.78	222.44
187.6	207.93
195.91	185.47
198.68	164.07
199.8	143
198.42	118.42
188.88	110.05
176.22	96.266
154.09	96.705
144.06	106.36
157.73	104.5
173.06	104.09
75.753	111.45
87.278	96.871
109.72	96.487
120.5	106
106	104.53
90.867	104.61
86.9	120.51
100.16	112.21
114.3	119.83
100.38	125.27
100.32	118.52
178.1	119.63
164.09	111.88
150.62	119.6
164.22	124.81
163.86	118.06
124.58	118.04
122.3	133.41
115.25	147.92
117	157.39
134.13	159.15
150.8	156.94
151.98	147.45
144.27	132.99
141.15	117.9
124.96	152.71
142.97	152.47
107.61	186.27
118.39	179.52
127.65	176.23
134.54	177.67
141.43	176.1
150.36	179.03
160.87	185.53
150.94	188.16
143.32	189.04
134.64	189.44
125.4	189.17
117.45	188.29
123.58	184.06
134.57	184.03
144.94	183.79
145.07	182.12
134.51	182
123.38	182.32
134.62	183.12
133.94	143.36
