103.39	215.72
104.64	264.79
110.67	303.08
118.93	334.14
134.53	370.55
155.28	394.22
180.7	406.81
220.43	414.77
256.72	407.63
280.69	397.15
301.79	375.72
320.45	335.47
329.39	298.39
335.3	258.8
335.24	216
316.61	188.06
298.63	175.85
272.15	177.52
251.36	189.18
273.71	189
295.45	186.65
120.22	188.44
135	176.18
161.72	175.82
185.7	187.03
161.97	187.77
140.52	185.78
144.03	217.45
165.26	206.39
184.18	220.17
164.53	226.77
166.05	215.49
295.87	218.05
275.9	206.6
255.02	220.32
276.7	227.09
275.4	216.24
201.39	217.74
195.59	257.11
185.69	286.88
193.13	298.76
218.62	304.11
245.6	298.46
252.54	286.39
241.48	257.26
235.44	217.45
201.61	293.72
236.45	293.59
171.66	335.88
190.52	329.85
209.31	328.07
220.05	330.07
230.91	327.92
248.86	329.59
268.32	336.05
251.1	342.59
237.86	346.14
220.43	348.17
202.86	346.64
188.04	342.77
199.25	337.41
220.43	338.97
241.25	337.45
241.11	335.89
220.28	336.06
199.07	335.85
220.47	337.6
218.25	282.6
