81.726	127.16
81.245	143.45
82.682	158.75
85.172	176.38
90.235	190.75
98.864	201.46
111.27	207.95
126.84	210.22
140.93	207.18
151.46	199.89
157.66	188.57
159.88	176.48
161.22	162.83
163.55	148.55
164.44	129.37
162.11	122.21
156.77	114.56
144.28	112.9
136.85	118.18
145.44	118.46
154.09	119.52
91.033	119.69
99.096	112.23
112.39	112.06
119	117.73
109.62	117.26
100.27	117.88
96.473	129.12
104.73	124.43
114.4	130.19
104.3	133
104.3	128.57
155.34	130.35
146.41	125.56
138.42	130.85
146.59	134.13
145.92	129.53
122.05	129.31
120.46	143.53
114.93	156.25
116.67	161.98
129.05	164.8
139.26	162.25
140.9	156.65
135.82	143.15
133.61	129.7
121.72	160.3
136.15	160.57
108.55	176.68
116.8	173.71
123.83	172.47
128.11	173.47
132.25	172.71
138.38	173.93
144.66	176.96
138.93	180.35
133.52	181.75
127.73	182.2
120.38	181.06
114.82	179.43
119.56	177.22
128	177.97
134.44	177.61
134.57	176.48
128.04	176.58
119.58	176.2
127.97	177.22
130.39	156.46
