32.044	104.02
31.946	124.92
34.05	144.04
38.646	163.44
47.877	180.04
61.274	191.36
77.106	197.07
95.872	198.93
112.95	197.07
128.3	191.87
141.7	180.81
151.74	162
155.82	140.72
157.21	121.11
155.92	101.91
141.86	94.466
130	83.769
114.41	85.894
104.57	93.764
116.22	92.818
128.82	91.847
45.337	97.12
55.462	85.599
71.146	86.354
82.215	93.585
69.966	93.452
57.54	93.32
57.1	104.97
67.276	99.895
77.132	105.14
67.059	108.06
67.321	103.49
131.3	103.58
121.11	99.045
110.72	104.57
121.47	106.89
121.09	102.53
86.012	103.88
84.168	119.08
77.386	137.59
81.611	143.44
94.7	144.04
108.27	142.81
112.05	136.8
103.93	118.8
101.29	103.43
86.326	139.4
103.18	139.01
73.304	163.56
82.088	159.57
89.933	157.69
95.377	159.08
100.85	157.41
108.48	158.99
117.6	162.91
109.66	165.55
103.26	166.98
95.587	167.66
87.643	167.44
80.81	166.04
86.049	162.47
95.429	162.87
104.61	162.1
104.49	161.69
95.396	161.94
86.049	161.95
95.421	162.33
94.634	131.84
