116.99	252.1
120.15	294.44
127.81	331.44
138.77	368.56
157.91	399.6
180.42	418.61
203.21	430.05
234.81	434.14
263.46	429.34
285.62	418.56
307.33	397.57
326.16	363.03
334.57	325.01
339.6	287.86
338.8	248.94
317.46	221.04
295.8	206.48
266.79	212.34
249.16	227.25
269.81	225.48
294.45	220.94
133.99	221.47
151	206.19
180.1	210.85
199.25	225.51
177.45	224.14
154.73	219.9
152.18	255.75
171.83	246.47
191.68	257.6
171.69	263.63
172.25	253.96
300.62	254.25
279.61	245.92
260.32	257.41
280.56	262.78
278.89	253.53
210.54	254.83
207.44	287.31
195.19	321.47
203.35	331.56
229.44	333.94
255.64	330.31
262.82	319.83
247.5	286.41
241.47	253.94
212.75	325.15
245.37	324.04
185	368.83
203.49	360.55
220.55	356.54
231.78	358.51
242.91	355.94
259.93	359.01
278.38	366.04
263.25	373.96
250.22	378.79
232.84	381.26
215.08	380.27
200.81	375.83
212.93	368.24
232.31	368.98
251.09	367.15
251.25	365.26
231.96	365.74
212.87	366.15
232.15	367.44
228.13	311.19
