55.815	118.67
54.762	136.34
56.545	152.74
59.56	168.32
68.937	190.62
81.152	201.56
95.304	206.01
114	207.82
131.59	205.97
145.22	201.88
157.45	190.48
166.38	167.47
168.46	155.07
170.32	139.13
169.09	119.15
155.91	111.46
147.79	104.07
132.97	103.61
124.58	109.28
134.03	109.18
144.79	108.99
70.076	111.42
78.613	103.87
93.447	103.88
101.42	109.69
91.877	109.3
80.796	109.1
76.783	119.56
86.703	113.67
97.618	119.77
86.572	123.02
86.58	118.34
147.99	119.09
137.06	113.59
127.43	119.84
137.29	122.82
136.79	118.1
106.41	117.77
104.01	133.79
98.27	146.61
101.08	152.66
114.23	154.97
126.61	152.46
129.22	146.54
123.51	133.74
120.22	117.83
105.7	150.25
122.33	150.18
90.549	167.86
99.857	162.69
108.29	161.05
114.04	161.99
119.85	161.13
128.4	162.67
137.2	167.59
128.77	171.89
121.96	173.44
114.11	174.13
105.79	173.24
98.916	171.8
103.53	167.51
114.1	168.03
123.93	167.52
123.83	165.67
113.93	165.68
103.66	165.74
114.03	166.98
114.28	145.02
